0,0,0,1,1,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,260
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,0,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,451
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,262
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,9,5,4,5,5,267
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,7,5,9,3,1,3,8,0,6,5,5,4,5,5,408
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,272
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,274
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,5,6,0,5,4,5,5,454
2,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,465
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,245
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,292
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,311
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,312
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,261
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,282
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,2,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,465
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,284
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,302
0,1,0,1,0,1,1,1,1,0,0,1,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,463
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,342
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,304
0,0,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,286
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,289
0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,1,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,475
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,9,5,4,5,5,291
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,319
1,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,0,3,1,3,8,0,6,5,5,4,5,5,348
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,258
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,1,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,476
